lon,lat
-73.89231677,40.76677708
-73.85512098,40.78545054
-73.86526901,40.689494
-73.85779949,40.57181972
-73.8392511,40.71766658
-73.91363256,40.76293301
-73.74775356,40.67583415
-73.82999125,40.71285587
-73.82233549,40.7341246
-73.79647392,40.76877681
-73.86564392,40.74447461
-73.93526121,40.767106
-73.8924062,40.76678634
-73.82810061,40.7047159
-73.75542009,40.5985402
-73.76201652,40.59952257
-73.90833482,40.71140265
-73.89013097,40.74918905
-73.91014599,40.70417836
-73.93243129999999,40.76786597
-73.84497588,40.66048283
-73.85005042,40.57596147
-73.90415327,40.70618676
-73.92826815,40.74025427
-73.88332754,40.74161503
-73.79886571,40.58844827
-73.75576972,40.59846234
-73.91822244,40.74665181
-73.9183401,40.74666586
-73.91839064,40.77560774
-73.84594533,40.7340713
-73.84168569,40.72078022
-73.84134644,40.72231011
-73.83988846,40.72274285
-73.81845191,40.79337218
-73.75565698,40.59856314
-73.76206724,40.5994689
-73.76196559,40.59957647
-73.83622487,40.72153832
-73.92835048,40.76470517
-73.84367009,40.65350227
-73.91692363,40.77260981
-73.75320721,40.73952242
-73.90176625,40.77845846
-73.86552333,40.73819241
-73.82810636,40.71168968
-73.8535266,40.73647762
-73.91219028,40.78278112
-73.88782306,40.74856924
-73.84104465,40.72173733
-73.90687272,40.75463666
-73.9069099,40.75484196
-73.75917361,40.593892600000004
-73.83608807,40.71966655
-73.93023849,40.76357898
-73.88615594,40.749145399999996
-73.86591648,40.74499416
-73.837547,40.71712974
-73.93565758,40.76634753
-73.82816131,40.71039062
-73.85455438,40.7275583
-73.92861687,40.74713525
-73.83800034,40.72111206
-73.88494172,40.74961065
-73.88682829,40.74830687
-73.85098404,40.71885687
-73.83921235,40.72524305
-73.79168564,40.73307771
-73.75627143,40.66240809
-73.75232434,40.59512438
-73.88986243,40.77089439
-73.83697718,40.71782558
-73.91183251,40.78294203
-73.90696549,40.75514894
-73.80286287,40.58879372
-73.89161852,40.74748626
-73.89160532,40.74741949
-73.90845769,40.77298866
-73.90757241,40.77371663
-73.91180874,40.78098803
-73.81628948,40.73863534
-73.82488645,40.67300768
-73.91081581,40.74565595
-73.83393377,40.71392931
-73.90693972,40.71127048
-73.90190944,40.73682407
-73.90545758,40.70723387
-73.78707533,40.76274413
-73.81977621,40.7938573
-73.85118095,40.71834609
-73.91173744,40.78315068
-73.82775783,40.70804316
-73.88675752,40.74791143
-73.86464889,40.69157884
-73.83669371,40.72139766
-73.89186243,40.7487196
-73.83209969,40.65090567
-73.89325925,40.76804016
-73.91926268,40.75851112
-73.83723305,40.72057354
-73.81876223,40.79330055
-73.81745173,40.58445302
-73.83726505,40.71747405
-73.84989492,40.71641803
-73.88691824,40.74880946
-73.9308131,40.76126292
-73.8842578,40.7550093
-73.86680792,40.74135153
-73.91558836,40.78306324
-73.78797614,40.73151738
-73.81566086,40.793129799999996
-73.83735388,40.72053733
-73.73783608,40.76215484
-73.91802682,40.77261859
-73.84448165,40.65464038
-73.92403719,40.76506971
-73.83101371,40.71326291
-73.88688823,40.75529048
-73.86525468,40.73753562
-73.8925393,40.74893566
-73.89413291,40.77215298
-73.78801853,40.76210031
-73.93029757,40.76578948
-73.82756523,40.753413
-73.85580534,40.72960533
-73.82869068,40.7702426
-73.90433193,40.77104858
-73.90824373,40.779714899999995
-73.83087318,40.71335325
-73.85291903,40.71581218
-73.7879026,40.7256865
-73.82592141,40.70640848
-73.91544976,40.774869200000005
-73.7590232,40.59308162
-73.91247608,40.744519399999994
-73.85369681,40.73642735
-73.91203277,40.78290966
-73.83662625,40.72141789
-73.89183839,40.748598
-73.89395995,40.77120413
-73.81082836,40.74233053
-73.75276687,40.59512278
-73.891065,40.77160643
-73.75534773,40.59846644
-73.7541595,40.74209432
-73.92193387,40.75724419
-73.83625745,40.71972851
-73.82321551,40.75851624
-73.92815742,40.76358614
-73.88389657,40.75560325
-73.91491627,40.77949470000001
-73.89996697,40.76845991
-73.81779572,40.79359746
-73.83442856,40.75547473
-73.75803042,40.59538231
-73.92821756,40.74266861
-73.88968964,40.74923493
-73.90476969,40.705744200000005
-73.88669122,40.74754101
-73.78931215,40.73143778
-73.73636754,40.76044438
-73.77819339,40.76559118
-73.91846894,40.78268102
-73.75492440000001,40.66329603
-73.75619279,40.59976986
-73.85943359,40.73733281
-73.92983611,40.76427231
-73.83431566,40.75510526
-73.86539640000001,40.7378821
-73.83115396,40.71317275
-73.9034901,40.77049065
-73.9019802,40.73506835
-73.8902761,40.77285427
-73.91062775,40.74563435
-73.85105942,40.78574908
-73.79562487,40.76732299
-73.91150231,40.77558654
-73.85837954,40.69545613
-73.9149056,40.7740189
-73.920109,40.75747107
-73.91982335,40.75782211
-73.928286,40.74707929
-73.92736683,40.74280278
-73.90966719,40.69881459
-73.79728574,40.76843052
-73.91488844,40.77427872
-73.83253493,40.71757136
-73.74983468,40.75634186
-73.82135679,40.70471558
-73.75668859999999,40.73202704
-73.92770989,40.76404797
-73.91591419,40.78422141
-73.85668237,40.73595653
-73.75342193,40.66475053
-73.83805929,40.71795655
-73.83222344,40.65140463
-73.921468,40.77831425
-73.82813391,40.70479655
-73.84869745,40.782047600000006
-73.85149503,40.73385201
-73.90732318,40.71123056
-73.80202539,40.79016345
-73.82776004,40.708639500000004
-73.82752202,40.70842352
-73.89024989,40.77202284
-73.91542796,40.74632646
-73.9087597,40.71098648
-73.79733252,40.76809204
-73.9044833,40.7696389
-73.78735467,40.73426822
-73.9092031,40.78166616
-73.81962173,40.59894044
-73.72772988,40.66109208
-73.83035144,40.71262397
-73.72882061,40.65787385
-73.75539708,40.65930613
-73.75536944,40.65934901
-73.79572795,40.76600191
-73.74837357,40.66296925
-73.81014465,40.76858093
-73.91482573,40.77396247
-73.83545315,40.71857689
-73.90773025,40.77358684
-73.88299906,40.75328891
-73.90875518,40.77137605
-73.86242084,40.71871605
-73.90972107,40.78060601
-73.91457863,40.77453235
-73.83431324,40.70394117
-73.89316251,40.76751001
-73.85759755,40.71654347
-73.73888818,40.68297231
-73.75365705,40.66483802
-73.78649243,40.76288886
-73.91923629,40.78014137
-73.82480762,40.70560197
-73.84152089,40.78529496
-73.91516208,40.77510436
-73.85075472,40.71923251
-73.78824896,40.76297655
-73.9281843,40.76724527
-73.91621315,40.772949700000005
-73.72764328,40.68600898
-73.83850464,40.78773395
-73.74873469,40.66314347
-73.73306303,40.65721409
-73.85638039,40.71272156
-73.82800527,40.58230347
-73.92767544,40.74125829
-73.88166291,40.75215784
-73.90331570000001,40.77063347
-73.88933543,40.74927064
-73.93056526,40.76298607
-73.78756456,40.7261375
-73.82924129999999,40.70968671
-73.81108506,40.74166695
-73.91593521,40.77433185
-73.78979005,40.73029416
-73.90578761,40.705005799999995
-73.83977317,40.72277707
-73.79618725,40.76864845
-73.88780444,40.75819304
-73.90723411,40.77045901
-73.73566357,40.71550072
-73.74653661,40.66400738
-73.92706776,40.76607902
-73.79634763,40.76837379999999
-73.79704837,40.59161818
-73.86532652,40.73685071
-73.92819999,40.74024647
-73.89867852,40.77007035
-73.91820609999999,40.77804343
-73.92824355,40.76339478
-73.91280934,40.78360737
-73.89591526,40.76702419
-73.88697738,40.74844105
-73.87382459,40.73389873
-73.8324883,40.7034514
-73.81365094,40.77705004
-73.85882157,40.69539787
-73.88825615,40.749385100000005
-73.88397263,40.7443284
-73.75729229,40.65900905
-73.82731357,40.70823415
-73.90891608,40.78146144
-73.8029254,40.58913991
-73.90191239,40.73673188
-73.92833900000001,40.74598072
-73.88867259,40.75321132
-73.83883546,40.72188795
-73.82590909999999,40.70634439
-73.85817487,40.6954831
-73.75554291,40.65907996
-73.75526936,40.65950423
-73.79717552,40.59210393
-73.89778249,40.77050863
-73.89473273,40.77093253
-73.75376906,40.66183018
-73.82252623,40.73258501
-73.85060968,40.71506852
-73.90859077,40.77287923
-73.84436847,40.65418739
-73.81544909,40.7733948
-73.91195079999999,40.78087106
-73.91094659,40.78169793
-73.91078493,40.78183103
-73.78776065,40.72533988
-73.87006673,40.76473862
-73.82989069,40.70460889
-73.82084946,40.79360935
-73.85053988,40.71517881
-73.82783141,40.71179838
-73.86106491,40.72165621
-73.89487173,40.74805254
-73.85422454,40.78550701
-73.91334237,40.70606739
-73.85779621,40.73509671
-73.91156600000001,40.78023142
-73.85633067,40.73333856
-73.82766640000001,40.70963579
-73.91464572,40.77539064
-73.86574708,40.73874454
-73.83769884,40.72033433
-73.75624385,40.66476841
-73.91169477,40.75853684
-73.89854532,40.77126716
-73.88571014,40.75711231
-73.86448276,40.73804949
-73.90269346,40.76896056
-73.82947352,40.75166997
-73.91659036,40.77379389
-73.83945281,40.72210552
-73.90209594,40.77818814
-73.82645243,40.71258814
-73.81830401,40.79340631
-73.78587014,40.72712323
-73.89832463,40.77035988
-73.76253421,40.69257115
-73.85651567,40.71277098
-73.84051802,40.72189446
-73.73641328,40.76259601
-73.82655397,40.74842351
-73.8568083,40.7346231
-73.83838704,40.71946469
-73.83048912,40.71253533
-73.84313725,40.65256142
-73.92145528,40.75721489
-73.91717269,40.77240658
-73.93558438,40.76155766
-73.85566077,40.73507022
-73.86620633,40.68986635
-73.92117606,40.77699744
-73.92883719,40.76803268
-73.79714162,40.59252475
-73.80668606,40.58717467
-73.92781076,40.74591879
-73.84851206,40.7834095
-73.86644608,40.74046959
-73.73675695,40.76186876
-73.89395435,40.74817384
-73.76954079,40.68473924
-73.88573512,40.75725044
-73.74843403,40.67291572
-73.79870121,40.588650200000004
-73.79876731,40.58856905
-73.86456026,40.69118773
-73.74853176,40.66305856
-73.78777487,40.76461478
-73.80318445,40.78986315
-73.90501165,40.7078306
-73.89281148,40.75515552
-73.74392491,40.60303335
-73.77972999,40.76599382
-73.81979547,40.70398712
-73.74616743,40.74309913
-73.86488652,40.73903313
-73.89276866,40.75423836
-73.89853844,40.77018496
-73.75598657,40.66128870000001
-73.86634351,40.69046779999999
-73.76735717,40.60906436
-73.79366166,40.7315513
-73.82773253,40.70416926
-73.83206578,40.70456018
-73.91424771,40.7049395
-73.89114629,40.77205784
-73.84002768,40.72127458
-73.86391095,40.68967354
-73.93164954,40.76424221
-73.90832528,40.7805581
-73.85892518,40.57135303
-73.90966893,40.781556200000004
-73.91022515,40.7811023
-73.83968747,40.7228025
-73.85660956,40.72860084
-73.86515099,40.73690268
-73.92813647,40.74023921
-73.90929012,40.7809573
-73.92832481,40.74688777
-73.89992787,40.76863538
-73.73659861,40.76102519
-73.90710362,40.71124688
-73.82119115,40.70526862
-73.85783649,40.57092447
-73.93284201,40.76735877
-73.83458418,40.7174614
-73.78155252,40.72979781
-73.91886693,40.78283404
-73.86707192,40.68915911
-73.73992664,40.60142451
-73.77804221,40.76651233
-73.75674114,40.66693031
-73.89956188,40.77386445
-73.7349094,40.68331428
-73.91672993,40.77367929
-73.83931029,40.72214778
-73.83908037,40.72221596
-73.83410929,40.71381476
-73.8324931,40.70441333
-73.73661898,40.76191915
-73.91180454,40.78085318
-73.91540369,40.78293205
-73.86576186,40.74526222
-73.81495903,40.776874799999995
-73.75220863,40.59512412
-73.75199835,40.59512259
-73.89391916,40.77097571
-73.85746593,40.71628269
-73.88619192,40.75454191
-73.86231406,40.74622484
-73.85009077,40.5760313
-73.83925197,40.71997449
-73.89785893,40.77091175
-73.8330337,40.71694397
-73.84671594,40.73818304
-73.78745784,40.72627781
-73.91616674,40.78347054
-73.85186091,40.73307939
-73.90347348,40.76832238
-73.76319195,40.7330477
-73.73606811,40.76191747
-73.74974264,40.75553113
-73.82545957,40.70530502
-73.79053238,40.73219676
-73.81511962,40.7768426
-73.75244388,40.59512395
-73.83915179,40.72000417
-73.89015448,40.75727726
-73.92843678,40.74696856
-73.82802474,40.71172195
-73.83173816,40.70284012
-73.83450335,40.71737556
-73.91623234,40.78274335
-73.83301094,40.71418995
-73.89310340000002,40.75608404
-73.91049938,40.71292807
-73.85869601,40.57028985
-73.89770028,40.76995586
-73.8378974,40.72005528
-73.86723304,40.68923379
-73.77891491,40.76728838
-73.75766207,40.73920084
-73.91634984,40.70720761
-73.83094344,40.71330808
-73.85465232,40.71306459
-73.92415869,40.764919
-73.88923382,40.74928088
-73.88486347,40.7496169
-73.8498777,40.57566257
-73.90275838,40.77760663
-73.90262667,40.77775298
-73.89523014,40.76684946
-73.83686252,40.72134701
-73.9118728,40.78304021
-73.93010586,40.74423238
-73.75302113,40.6934934
-73.82043758,40.79370451
-73.92245057,40.77750945
-73.86435004,40.69025997
-73.83347174,40.71572094
-73.8289213,40.70689953
-73.85779304,40.73411094
-73.90818646,40.71006338
-73.91868185,40.78330065
-73.89103076,40.75578508
-73.83675412,40.72137953
-73.91445743,40.75902959
-73.83217129,40.71251879
-73.90358761,40.77041079
-73.81830905,40.5842705
-73.92879117,40.76801099
-73.86567294,40.74452993
-73.92786399,40.76321436
-73.82726656,40.70396697
-73.8284678,40.71132325
-73.91374708,40.78413136
-73.92846204,40.74684183
-73.92815172,40.76335113
-73.82890668,40.70990121
-73.90800209,40.71056379
-73.78627962,40.72666407
-73.78599202,40.72675836
-73.81570184,40.77371725
-73.79634032,40.7687664
-73.75372294,40.74223468
-73.85339189,40.7150652
-73.82671111,40.71269499
-73.81862193,40.79333294
-73.79892863,40.58837845
-73.85094848,40.71891512
-73.88289326,40.74103633
-73.92868975,40.74712047
-73.92854363,40.74715009
-73.79724334,40.76873734
-73.85614633,40.71465768
-73.8452214,40.66147043
-73.91076638,40.772318
-73.88311054,40.74093795
-73.8637503,40.69118642
-73.83378017,40.65050107
-73.83998757,40.78317239
-73.89067211,40.77081065
-73.93007424,40.76275482
-73.89453143,40.77039555
-73.93061743,40.76301064
-73.80821347,40.74141332
-73.88700761,40.74930879
-73.92101135,40.75776065
-73.83461442,40.70221368
-73.89550861,40.77000485
-73.91585517,40.74828711
-73.91583664,40.74837908
-73.79092988,40.73274529
-73.78707011,40.76353671
-73.90807325,40.71165885
-73.89059325,40.74914257
-73.8928149,40.75449285
-73.86030507,40.56990837
-73.91394338,40.78483707
-73.82847931,40.58216583
-73.78785429999999,40.76477034
-73.79700817,40.74805405
-73.86726463,40.72540119
-73.80329113,40.78987155
-73.86348066,40.69000855
-73.91724698,40.77325317
-73.91598163,40.77278549
-73.91574617,40.77244032
-73.91560356,40.77234007
-73.75324303,40.74252963
-73.78801216,40.72557129
-73.75585221,40.59800861
-73.76233138,40.59918939
-73.75823339,40.74040439
-73.84445511,40.65453415
-73.82742188,40.70807994
-73.9077752,40.75542352
-73.81538065,40.77443344
-73.91933485,40.75842243
-73.74532823,40.664615399999995
-73.82760949,40.75348935
-73.91654437,40.77318117
-73.91249059,40.74444667
-73.75386479999999,40.74219106
-73.85331322,40.71518869
-73.76191612,40.59962881
-73.85326509,40.73513656
-73.86576054,40.74469691
-73.84503152,40.66070667
-73.82896455,40.70474836
-73.73681566,40.76252943
-73.75687255,40.65890042
-73.80294905,40.58927541
-73.83510919,40.70267023
-73.9288273,40.76645802
-73.89041462,40.77083772
-73.833903,40.65099681
-73.7424529,40.68815754
-73.85069279,40.7149372
-73.88685487,40.74845536
-73.91957379,40.75812881
-73.91949478,40.7582259
-73.80195705,40.79065639
-73.9221425,40.77776281
-73.83131681,40.71306807
-73.86547659,40.73807814
-73.88955082,40.74924893
-73.7868452,40.73440803
-73.85123737,40.71825618
-73.92809434,40.76456231
-73.81009925,40.74126332
-73.75644720000001,40.60008541
-73.82708853,40.74834726
-73.75405419,40.74039364
-73.91482989,40.77537589
-73.85717937,40.71773083
-73.91159962,40.78326315
-73.91433492,40.77473187
-73.85525828,40.71188236
-73.91272925,40.78234126
-73.85633939,40.71518813
-73.85062027,40.576947600000004
-73.89163431,40.74756606
-73.86241294,40.7426513
-73.78756479,40.76211113
-73.89405959,40.77245829
-73.7970452,40.59252365
-73.82062334,40.70572013
-73.88699807,40.74925549
-73.8918094,40.74845144
-73.75769945,40.73927958
-73.88298499,40.75321059
-73.88863016,40.74934606
-73.89210951,40.74898052
-73.90466853,40.70684356
-73.83219829,40.65130322
-73.75265308,40.59512319
-73.82674945,40.76914812
-73.91675727,40.77274557
-73.88303181,40.75347112
-73.82817585,40.58225394
-73.88851431,40.74935815
-73.88594986,40.74798946
-73.78694601,40.73438037
-73.89220176,40.74897089
-73.91557525,40.7463438
-73.91181865,40.7830844
-73.91165376,40.78321897
-73.91761251,40.77295573
-73.88679470000001,40.74811921
-73.75483923,40.74185408
-73.88954452,40.74722169
-73.91739353,40.74655414
-73.76312359,40.69180054
-73.82241911,40.73322897
-73.92601293,40.76644738
-73.76617047,40.59854742
-73.82912056,40.58197964
-73.82783638,40.58235251
-73.90576794,40.77080417
-73.84039990000001,40.78260659
-73.92892101,40.76634395
-73.9112445,40.77642103
-73.74664588,40.66237856
-73.85740507,40.71636836
-73.75510542,40.65975849
-73.90448291,40.76874973
-73.91906768,40.78028079999999
-73.7399219,40.70791714
-73.79726718,40.76856482
-73.83214183,40.65107558
-73.79011058,40.73102418
-73.91442336,40.77465946
-73.91478181,40.77436601
-73.89321509,40.7677982
-73.88023297,40.75370229
-73.86223686,40.74607568
-73.827871,40.70419207
-73.84404676,40.65288964
-73.73747232,40.76228837
-73.75510262,40.59732129
-73.75701587,40.65893751
-73.82843937,40.71020077
-73.91008953,40.70414509
-73.92329162,40.76542317
-73.92883099,40.74709185
-73.78852957,40.73189314
-73.84358648,40.65351415
-73.82764689,40.75325338
-73.82779397,40.75319843
-73.8915302,40.747062299999996
-73.82531581,40.70285562
-73.84210001,40.78446724
-73.85909474,40.69653699
-73.88762415,40.74746297
-73.91621936,40.77424011
-73.75717925,40.66424626
-73.80911235,40.74199059
-73.93569838,40.76630561
-73.90886342,40.78142388
-73.93131055,40.74060585
-73.86360934,40.72213211
-73.86148442,40.72194778
-73.73904548,40.67676578
-73.84174243,40.79059176
-73.83376679999999,40.65044712
-73.9141767,40.77486139
-73.92918834,40.74256392
-73.91822647,40.77245613
-73.85747003,40.71639225
-73.91984351,40.77936359
-73.90978017,40.78055784
-73.7899642,40.73310614
-73.91172546,40.7810566
-73.91158585,40.78117156
-73.92986249,40.7626551
-73.75310755,40.74255862
-73.75580962,40.59838365
-73.86348303,40.68014508
-73.84175555,40.79036664
-73.74304171,40.60065715
-73.80912236,40.72856741
-73.91033572,40.70077149
-73.90505608,40.70546237
-73.93072242,40.7688193
-73.74269711,40.60142872
